id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
2580259014,"Agree. The section has, what, 3? 4? years of polling in it now? About time it was split off.",0,0,0,0,0,0
2605331397,"Merger proposal 

It is proposed to merge LP Norm into this article.  It's really just a brief definition, which is already found in the bigger article.  Only additional information is the term Chebyshev norm, which incidentally redirects to Uniform norm.",0,0,0,0,0,0
2606535500,"On sleep:
 THC is sedative, while CBD has alerting properties as it increased awake activity and counteracted the residual sedative activity of THC. http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3202504/",0,0,0,0,0,0
2607927156,"Hey, I thought it should remain a subarticle and be worked on and expanded in place. GlassFET",0,0,0,0,0,0
2637481068,"Zhaksybek Kulekeyev
Please provide your source(s) for the content you recently added to Zhaksybek Kulekeyev. Thanks,",0,0,0,0,0,0
2653406792,""", 16 December 2010 (UTC)
I'm sorry to disagree but, at Wikipedia, secondary sources trump primary sources.  This seeming contradiction to your experience with academic papers actually makes perfect sense when you understand the rationale.  When you write an academic paper using primary sources, you are performing """"original research"""" based on your understanding of the sources.  Whether your work is respectable and legitimate enough to be considered by the academic community is based on some sort of peer review (usually a peer-reviewed journal or an editor at a respectable publishing company).  Wikipedia has no such mechanism for vetting submissions and so it relies on the concept of a verifiable reliable source which, in plain English, means """"a published source which has been through some kind of peer-review process"""".  If a Wikipedia editor writes text that is based primarily on primary sources, he is vulnerable to the charge of performing """"original research"""".  All we can say is """"Unknown Wikipedian X believes A, B and C based on his own interpretation of the primary sources.""""  If we cite a secondary source, at least we can say """"Published author Y asserts A, B and C based on his peer-reviewed interpretation of the primary sources.""""  There is still room to debate how reliable """"published author Y"""" is (he could represent a fringe POV, for instance).  However, in such a debate, Wikipedians bring more information from other secondary sources to either assert or refute the reliability of """"Published author Y"""".  The basic principle here is """"not published => not reliable"""".  And self-published doesn't count.    18:09""",0,0,0,0,0,0
2655771250,"""Blue Collar Man (Long Nights)]]""""
|Styx
|Prog
|-
|""""[[""",0,0,0,0,0,0
2659323483,"""
I would be surprised since she told me that she put it here.  I suppose it could be possible.  I made my decision primarily on an extensive personal review of the site.  It seems my judgement that the site is largely based on Nikki's personal experiences, and then a list of people who she knows to be pedophiles, but at some time or another have been naturists.  Her conclusion is that there is a causal link between nudity, nudism/naturists and pedophilia.  Her words are strong, and certainly her POV.  There is no backing with any research to support her point.  The net effect is that she smears naturists in general because of the acts of a few pedophiles.  I agree with her that the topic of preventing pedophilia is important.  But not her conclusion that we should disparge all naturists because of all the pedophiles arrested, some of them have chosen to involve themselves with naturisim because of their predeliction.  At any rate, the reason we have guidelines, such as Wikipedia:External_links#Links_normally_to_be_avoided, is to give us guidance in such instances.  """"Any site that contains factually inaccurate material or unverified original research"""" seems pretty clear to me, regardless as to whether Ms. Craft was the original person who placed it here, or not.   

It appears that the link was introduced by user:Dandelion1 here.   

I asked for RfC to help us resolve, please see: Wikipedia:Requests_for_comment/Society%2C_law%2C_and_sex""",0,0,0,0,0,0
2661543774,"""
The problem is the lead of the article suggests the facts are not in dispute yet we have the same paper that started the claims (NY Times) also running an article that says the S Strategy is a myth.  That alone should justify the claim """"alledged"""".  Furthermore, I see that previous attempts to add references that dispute the claim that the events are """"true"""" have been removed.  For example, why was the Revision as of 05:01, 31 December 2014 revision undone.  Adding a section that disputes the claims is justified in an article such as this.  129.59.79.123  """,0,0,0,0,0,0
2664835150,"31 hours ago
I dont want your whole life story",0,0,0,0,0,0
2755706761,Revert to redirect and delete the Enterobacteria (disambiguation) redirect. No need to keep the disambiguation at all.,0,0,0,0,0,0
2764328476,"According to this article, he was elected; not that that is a prerequisite for a presidency.   Beingsshepherd.",0,0,0,0,0,0
2774782227,"Unspecified source for Image:Nana.JPG

Thanks for uploading Image:Nana.JPG. I noticed that the file's description page currently doesn't specify who created the content, so the copyright status is unclear. If you did not create this file yourself, then you will need to specify the owner of the copyright. If you obtained it from a website, then a link to the website from which it was taken, together with a restatement of that website's terms of use of its content, is usually sufficient information. However, if the copyright holder is different from the website's publisher, then their copyright should also be acknowledged.

As well as adding the source, please add a proper copyright licensing tag if the file doesn't have one already. If you created/took the picture, audio, or video then the  tag can be used to release it under the GFDL. If you believe the media meets the criteria at Wikipedia:Fair use, use a tag such as  or one of the other tags listed at Wikipedia:Image copyright tags#Fair use. See Wikipedia:Image copyright tags for the full list of copyright tags that you can use.

If you have uploaded other files, consider checking that you have specified their source and tagged them, too. You can find a list of files you have uploaded by following [ this link]. Unsourced and untagged images may be deleted one week after they have been tagged, as described on criteria for speedy deletion. If the image is copyrighted under a non-free license (per Wikipedia:Fair use) then the image will be deleted 48 hours after . If you have any questions please ask them at the Media copyright questions page. Thank you.  (tlk) (cntrbtns)",0,0,0,0,0,0
2783896542,"BTW, I forgive you for your actions in the past and sorry that I didn't forgive them earlier - I was going a bid tad far and I'm sorry about that.",0,0,0,0,0,0
2807618475,"""

 Conquered 
Hello Giggy, the Cabal Conquering Cabal has officially taken all of your pages. Resistance is futile. Instead join us in conquering all the other cabals...    Chat """,0,0,0,0,0,0
2820820905,"""

 to pull themselves along the ground.]]

 

 into the atmosphere of a planet and observe a long-term result of the Greenhouse Effect. This image shows a habitable planet (top) gradually becoming an inhospitable, volcanic rock (bottom).]]

 is placed by the UFO to promote a primitive species to sapience.]]

Pre-release utility
""",0,0,0,0,0,0
2825790458,"Also, you haven't said what information was deleted according to you.",0,0,0,0,0,0
2874653924,"""{{Unblock|I'll make a renewed effort not to give personal attacks. But of course I do have some questions about this unwarranted blockage, as you might well imagine:

1. Why is it that IP editors tend to get the raw ends of the deal: that you """"admins"""" tend to lean towards the side of someone who's editing with an account over someone who's editing without one, especially in the area of what you label as """"personal attacks"""" or """"harassment"""" when given by the IP-editor but not so much when the named editor does the same thing?

2. For exampleand this is... yep, maybe you guessed it... question 2: Why is it supposedly """"okay"""" (according to you) for someone with a name... like, say... escape orbit... to dish out a personal attack, but not for me to give him one back because I'm just a lowly IP-editor? Specifically, why is it supposedly """"okay"""" for him to give me a personal attack by putting false stuff on my keyboard by making the ludicrous claim that my reason for wanting the old style of """"ebaY"""" logo to go next to the current one, """"ebay,"""" in the lead, is """"because I wanted it in there,"""" even though that is a total lie; but it's supposedly """"not okay"""" for me to call that kind of slander stupid?

3. Here's another one: Why is it supposedly """"okay"""" for him and """"smiley girl"""" there to falsely accuse my edits of being """"vandalism"""" just because they differed from what these guys preferred, but then when I say their reversions are vandalism, I get in trouble for it as if it were a """"personal attack"""" just because I'm an IP-only editor?

4. Ready for one more? Then why is it fine for any of you named editors to give one of us IP-editors a warning template, but when I, as an IPer do the same thing to a named editor like I did to partially smiley girl, I get dinged with """"Oh, you can't do that 'cause that's a 'personal attack',"""" or """"Oh, that's bad because that's 'harassment' """"?

5. Oh yeah, here's one more! Remember the rule about edit-warring (just in general, meaning that it doesn't even have to be breaking 3RR) that says that """" 'but I was right, so I was not edit-warring' is no defense""""? Well then doesn't that apply to meeting some so-called """"consensus"""" too (since some things aren't cases of concrete correctness but are just based more on whether they match what that so-called """"consensus"""" wanted the thing to say)? Well then why is it that just because your named friend smiley there does some edit-warring against me to put the thing back to what your exclusive (partial) """"consensus"""" wants it to say, AND since my editing had already been established as NOT vandalism even though it disagrees, you ignore that above-mentioned edit-warring rule and give her/him a pass anyway, but when I, an IP-only editor who's against your exclusive """"consensus,"""" do the same thing, it's """"edit-warring"""" even though it was the same thing as what smiley's doing (remember the """"being-right/matching-consensus-is-no-defense"""" rule)?

75.162.211.81  

""",0,0,0,0,0,0
2949487698,"Yes, but I don't. Hardee har har.",0,0,0,0,0,0
2957906887,"YOU!
You blocked me worm why!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",1,0,0,0,0,0
2959414062,"Benefit principle 

When I was researching the entry I created for the benefit principle...I found plenty of reliable resources which cited Wicksell as being largely responsible for the early development of this concept.  However, this entry doesn't mention the benefit principle.  Can't say that it's a priority for me to put a paragraph together...but I just wanted to bring this to the attention of any editors that might be interested in sharing Wicksell's contributions.",0,0,0,0,0,0
2960921402,"(Edit in question)

I only said I didn't think we're allowed to do it, but I can't cite a policy or guideline on it. The main reason tho would be that it isn't a content page, but a talk page. It should either go on the main page or in a separate page. Tags can link to talk pages for discussions on moves and such, but I've never seen an link in the text to contnet placed on the talk page. I'm going to ask a few admins, and see if they know of a guideline or policy explicitly forbidding it. -",0,0,0,0,0,0
2975052593,yo mama yo mama yo mama,0,0,0,0,0,0
2975081442,"}}
{{oldafdfull|page=The Bamboozle 2007: Everything Will Be Much Better Once I Get These Clowns Out of My Head|date=2 November 2009|result=keep",0,0,0,0,0,0
2978469504,"Am I not allowed to delete things from my talk page?   
I am not know the wiki rules on this, but I guess that deletion from your talk page without an appropriate edit summary might be seen as deceptive. It is a wiki guideline to always write an edit summary.  Perhaps, deleting comments about your errors and leaving good comments might also give the wrong impression. I think it is ok to delete vandalism or something that should not have been put there.",0,0,0,0,0,0
2981933838,"""
 As I showed here a few months ago, Ireland was most definitely seen as part of the """"new world"""" by British colonialists in the late 16th and early 17th centuries. More research has been done on this aspect of early modern Irish history than perhaps any other area (especially the analogies between English treatment of the native Irish and the native Americans). In particular this """"new world""""  has been extensively substantiated in the works of Nicholas Canny and D.B. Quinn.   """,0,0,0,0,0,0
2987772018,", some of which I have copied below",0,0,0,0,0,0
3002199485,"There is ZERO NPOV regarding this wiki

This wiki is a disgrace. NPOV flew right out the window and was replaced with Hal Turner bashing. All the little kids with nothing better to do than make up memes have ruined any hope of NPOV. I have exposed numerous lies which have been deleted. Just because Hal Turner has a different viewpoint than you does not give you the right to make up slanderous lies about the man. Your viewpoint is not always correct, believe it or not, when you grow up, you may realize the error of your ways.",0,0,0,0,0,0
3002741754,"""
I'm the one who added it, maybe I didn' explain it very well. It's not just a change of graphic options (as in, a simple video resolution change). The game contains two compressed files, each of which contains distinct textures and models (which are the """"low-res assets"""" and the """"high-res assets""""). IMHO, the notable part is how only the pixel shader 3.0-compatible video card can use the high resolution textures and more detailed model; conversely, the less performing video cards cannot use the high-res assets (=it's impossible) and the high-res assets file can even be deleted without any repercussion on the game.""",0,0,0,0,0,0
3008076934,"Tread carefully and be certain you read the references correctly. It's a long history crammed into a month.  (Also read the exchanges between the user and  who has already complained about personal attacks.)  I don't usu run to mommy, even if she is on my side (or, as the case may be, in my pocket).",0,0,0,0,0,0
3015687599,"POV slant 

This article seems to be slanted towards Bonds having used steroids.  Particularly the references to Game of Shadows.  That book is a subject of a dispute.  Some baseball fans think it is fact while others don't believe it, so it can't be quoted as fact here.

~",0,0,0,0,0,0
3016427664,"White Levis? 

This whole paragraph sounds fishy, I don't see many other links to white levis being used for swimming...

The famous 'top and levis' — a neoprene jacket and shrink-to-fit Levis remains one of the best diveskins, offering protection from overexposure to the sun, stings, and abrasion. Levis 501, 505 and 512 Red Tab have a hydrodynamic fit for swimming and diving. Levis have been featured in a variety of under-water commercials: The Mermaid, The Levis Swimmer, The French Dictionary, and numerous beach commercials in the 1990's. Advertised as 'your second skin', Levis are considered by intrepid swimmers and divers to be an extension of their aquatic body, and became popular starting in the 1960's with the famous 'white levis' worn by surfers.      10:40, 7 Mar 2005 (UTC)",0,0,0,0,0,0
3025429213,"I always start off by assuming good faith, but I can't agree to stay in this discussion and not voice my suspicion (which I think is proved at the 99% confidence level) that the main person bigging up A J Morton's theory here is A J Morton himself. It is my opinion that everybody reading this will agree with me, but they are holding their tongues because they wish to play by the site owners' rules. So since I cannot be true to myself and play by those rules, I will cease participating. (I know I've said that before, but this time I mean it). But please keep an eye on this page...just in case anyone tries to use it for self-promotional reasons. Cheerio and good luck!92.251.255.14",0,0,0,0,0,0
3031667276,Is it still a stub?,0,0,0,0,0,0
3038244770,HAHA THIS IS MY FUCKIN PAGE!!!!!!!!! I CAN DO WHATEVER I WANT!!!!!!,1,0,1,0,0,0
3046298103,"SA (JS) removed a source. Paranormal research about megaliths ... will be used to cite occultic info ...  
 Grossinger, R. (1986). Planetary mysteries. Berkeley, Calif: North Atlantic Books.",0,0,0,0,0,0
3051598185,I meant this edit was changed to this edit? Story by on one line and Teleplay by on another was fine. I didn't see a Firstname on one line and the lastname on the other?,0,0,0,0,0,0
3055743287,"""
 No, this error occurs as a regular message box, not like the error box I used to report the original error.
Below... Is this the settings file you were looking for???


                        
        
    
                                        True
            
                            500
            
                            False
            
                            0, 0
            
                            925, 717
            
                            Normal
            
                            False
            
                            
            
        
    """,0,0,0,0,0,0
3065383766,""" February 2008 (UTC)
Agreed. Watch it in Japanese.   3:16 03:41, 9""",0,0,0,0,0,0
3065427987,"""

  Diane and Endymion  

   Diane and Endymion Award So you are shining on us again!!    """,0,0,0,0,0,0
3066206795,"Jimbo is bending over backwards so hard to do favors for this 19 year old male prostitute, you'd almost wonder if Jimbo's credit card number was on Justin's customer list.",1,0,0,0,1,0
3067668247,"February 2007 (UTC)

 I second whatever point was made against Dr. Bill and censorship. Wasn't Dr. Bill himself censored by Wiki a few years ago for censorship? Who'se censoring the censors? Who'se watching the watchers? I speak as a friend of Wiki and a financial backer.  14:17, 20",0,0,0,0,0,0
3094341323,"""
You either have a second account or login to your topic banned account just to see the fireworks. I doubt the later since you seem to come up just too often while not having other edits. I assume you have pages watchlisted and switch to your """"bad"""" account when inclined. The only reason I second guess it is because you should have figured out how to get unbanned by now if you were editing consistently. It really isn't that hard and it has been explained to you. Either way, you continue to make little jabs in your comments that prove that you are not ready. I can go into more detail if you want in an effort to assist in your unban but I expect more quasi passive aggressive offensiveness instead. """,0,0,0,0,0,0
3099079098,"The neutrality of the article has been discussed ad nauseum. Take a look at heading thirteen on this page. The current notice merely alludes to disputes, not to disputed neutrality. 79.97.166.36",0,0,0,0,0,0
3106355980,"Turkey | hahaha==

I love you men, the link I sent you and what my comment said is that KOSOVA will open an embassy in TURKEY - not the other way around. I went and made the edit myself; first edit I've ever made in wikipedia. Kinda cool, well sorta.   

==",0,0,0,0,0,0
3115504264,"""

 Jazz Watermark? 
Hey, what is that Jazz image that scrolls with your user pages?  I'm curious to know how that's done.  Thanks. —''''''T C W """,0,0,0,0,0,0
3118614908,"""

  BREAKING NEWS!!!! I KNOW THIS IS ONLY FOR THE FRONT PAGE, BUT THIS DESERVES IT!!!!!!!!!!  

 Okay. First let me start off by saying that people DO post breaking news, etc. on here. Like t on sept 11th 2001, etc. 
   
  Anyway there is this new website called """"i-doser.com"""" where you can virtually take drugs, such as marijuana, heroin, pills to make it so you can have lucid dreams, etc.""""  
   
People this is extremely serious. I mean we have to make like an article about this or SOMEHTING. Hello you idiots. I mean what if little 8 year olds kids do this eh?  WE are going to make an article about this. Let's discuss it here.  """,1,0,0,0,0,0
3170023635,"I understand. I certainly can't do everythign on wikipedia I'd like to, due to real world responsibilities. I was not seriously suggesting that nintou was a real word, just using it to flippantly point out the relationship between shinobigatana and ninjatou.
As for ninjaken, see Svartalf's comment at Talk:Ninjatō#Ninjaken, which seems to give a logical explanation.",0,0,0,0,0,0
3180390800,Removed Trivium from list as they never used BEADGB tuning on Shogun they used 7 String guitars in BEADGBE. 81.158.55.251,0,0,0,0,0,0
3181451796,Precisely. Very well put.,0,0,0,0,0,0
3181507978,"Upon discussing on the WPDC's talk page, we have decided to ban you from editing anything Maryland-related. Be advised that disregarding this order will result in a lifetime ban from Wikipedia. Thanks.  (Talk)",0,0,0,0,0,0
3199936781,Her husband is Jewish so I don't get why do you think Zooey's conversion to Judaism is so far fetched.  holiday of Hannukah.]],0,0,0,0,0,0
3214522348,"Shield size confusion 

On Rocky Hill - Glastonbury Ferry, you changed a 3-digit shield to 20px.  Aren't you the one who told me that that gets 25px? -",0,0,0,0,0,0
3220177613,"""

It is incorrect the way it sounds now. The Safavids were human beings, they were not a """"thing"""" to be called an empire. If the intro says Safavid Empire, then it makes sense to say Iranian Empire, however, when it says The Safavids, referring to the dynasty, it should say Iranian dynasty, because, as I said, the Safavids are humans, not an empire. """,0,0,0,0,0,0
3232623757,(Personal attacks or harassment) (,0,0,0,0,0,0
3275828380,Another stupid person who considers leaving a warning message to be harassment. That speaks to the degeneracy of Wikipedia if these simpletons have moderation powers...,0,0,0,0,1,0
3276058038,"These Iranian bastards are at it again. Not only here, but also in the German Wikipedia. User:Tajik's German account, de:Benutzer:Phoenix2, is falsifying and misquoting sources. You need to watch his IPs! These Iranian faggots won't give up! Keep Rumi, Safavids, and Babak on your watchlist.",1,0,1,0,1,1
3285964671,"""
 The phrasing that I especially had problems with is the """"defacto independent state"""" - which seems to be sourced to a non-working link at some site called defencesecurity.org. Do we even know what kind of an organisation that is?""",0,0,0,0,0,0
3292609128,So are you still nominating it for the deletion or not?,0,0,0,0,0,0
